log_id,log_date,log_name,field,areas,equipment_list,categories,hours,material_list,quantities,spray_volume,area_sprayed,area_sprayed_unit,purpose,method,plots,start,finish,wind_speed,wind_direction,temperature,weather_desc,notes,raw_notes
https://rothamstedfarm.farmos.net/log/399,2020-05-12 00:00:00,Fertiliser application: 148 kg/ha DoubleTop into DELHARDING,,DELHARDING,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,1:00:00,220 : DoubleTop,DoubleTop @ 148 kg/ha,,,,Fertiliser,,,,,,,,,148 Kg/ha Double Top gives 40 Kg/ha N,148 Kg/ha Double Top gives 40 Kg/ha N
https://rothamstedfarm.farmos.net/log/400,2020-05-12 00:00:00,Fertiliser application: 290 kg/ha Nitram into GREAT KNOTT 2,,GREAT KNOTT 2,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,1:30:00,145 : Nitram,Nitram @ 290 kg/ha,,,,Fertiliser,,,,,,,,,290 Kg/ha Nitram gives 100 Kg/ha N,290 Kg/ha Nitram gives 100 Kg/ha N
https://rothamstedfarm.farmos.net/log/401,2020-05-12 00:00:00,Fertiliser application: 290 kg/ha Nitram into GREAT KNOTT 3,,GREAT KNOTT 3,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 290 kg/ha,,,,Fertiliser,,,,,,,,,290 Kg/ha Nitram gives 100 Kg/ha N,290 Kg/ha Nitram gives 100 Kg/ha N
https://rothamstedfarm.farmos.net/log/402,2020-05-13 00:00:00,Fertiliser application: 261 kg/ha Nitram into BLACKHORSE,,BLACKHORSE,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,3:00:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/403,2020-05-13 00:00:00,Fertiliser application: 319 kg/ha Nitram into STACKYARD,,STACKYARD,JD6145R,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 319 kg/ha,,,,Fertiliser,,,,,,,,,,
https://rothamstedfarm.farmos.net/log/404,2020-05-13 00:00:00,Fertiliser application: 261 kg/ha Nitram into DELAFIELD,,DELAFIELD,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/405,2020-05-13 00:00:00,Fertiliser application: 261 kg/ha Nitram into GREAT KNOTT 1,,GREAT KNOTT 1,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/406,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into SCOUT,,SCOUT,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/407,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into WEBBS,,WEBBS,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/408,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into GEESCROFT,,GEESCROFT,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/409,2020-04-17 00:00:00,Fertiliser application: 296 kg/ha DoubleTop into SAWYERS 1,,SAWYERS 1;2020/R/WS/2047;2020/R/WS/2049;2020/R/WS/2055,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,220 : DoubleTop,DoubleTop @ 296 kg/ha,,,,Fertiliser,,,,,,,,,296 Kg/ha Double Top gives 80 Kg/ha N,296 Kg/ha Double Top gives 80 Kg/ha N
https://rothamstedfarm.farmos.net/log/410,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into CLAYCROFT,,CLAYCROFT,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/411,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into PARKLANDS,,PARKLANDS,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/412,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into LITTLE KNOTT 1,,LITTLE KNOTT 1,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/413,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into LITTLE KNOTT 2,,LITTLE KNOTT 2,JD6145R,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/414,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into SAWYERS 4,,SAWYERS 4,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/415,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into SAWYERS 2,,SAWYERS 2,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/416,2020-05-14 00:00:00,Fertiliser application: 261 kg/ha Nitram into SAWYERS 1,,SAWYERS 1;2020/R/WS/2047;2020/R/WS/2049;2020/R/WS/2055,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 261 kg/ha,,,,Fertiliser,,,,,,,,,261 Kg/ha Nitram gives 90 Kg/ha N,261 Kg/ha Nitram gives 90 Kg/ha N
https://rothamstedfarm.farmos.net/log/417,2020-05-15 00:00:00,Fertiliser application: 319 kg/ha Nitram into FURZEFIELD,,FURZEFIELD,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 319 kg/ha,,,,Fertiliser,,,,,,,,,319 Kg/ha Nitram gives 110 Kg/ha N,319 Kg/ha Nitram gives 110 Kg/ha N
https://rothamstedfarm.farmos.net/log/419,2020-05-18 00:00:00,"Spraying: Samurai, Buffalo elite in LONG HOOS 4",,LONG HOOS 4,JD5620;Micron shrouded plot end sprayer,Pesticide Application,0:15:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,5,WSW,15 C,Sunny,Sprayed off plot ends of CS/778 only,Wind: 5 mph WSW; Weather: Sunny; Temperature: 15 C; Sprayed off plot ends of CS/778 only
https://rothamstedfarm.farmos.net/log/420,2020-05-18 00:00:00,"Spraying: Samurai, Buffalo elite in LONG HOOS 5",,LONG HOOS 5,JD5620;Micron shrouded plot end sprayer,Pesticide Application,0:15:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,5,WSW,15 C,Sunny,Sprayed off plot ends in CS/773 only,Wind: 5 mph WSW; Weather: Sunny; Temperature: 15 C; Sprayed off plot ends in CS/773 only
https://rothamstedfarm.farmos.net/log/421,2020-05-18 00:00:00,Spraying: Samurai in LONG HOOS 6/7,,LONG HOOS 6/7,JD5620;Micron shrouded plot end sprayer,Pesticide Application,0:15:00,365 : Samurai (16238),Samurai @ 3 l/ha,100 liters,0.01,hectares,Spraying,,,,,5,WSW,15 C,Sunny,Sprayed off plot ends in CS/789 only,Wind: 5 mph WSW; Weather: Sunny; Temperature: 15 C; Sprayed off plot ends in CS/789 only
https://rothamstedfarm.farmos.net/log/422,2020-05-18 00:00:00,"Spraying: Samurai, Buffalo elite in NEW ZEALAND",,NEW ZEALAND,JD5620;Micron shrouded plot end sprayer,Pesticide Application,0:15:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,7,WSW,17 C,Sunny,Sprayed off plot ends in CS/760 only,Wind: 7 mph WSW; Weather: Sunny; Temperature: 17 C; Sprayed off plot ends in CS/760 only
https://rothamstedfarm.farmos.net/log/423,2020-05-18 00:00:00,"Spraying: Samurai, Buffalo elite in LONG HOOS 1/2 + 3",,LONG HOOS 1/2 + 3,JD5620;Micron shrouded plot end sprayer,Pesticide Application,0:30:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,7,WSW,17 C,Sunny,Sprayed off plot ends in WW/2022 only,Wind: 7 mph WSW; Weather: Sunny; Temperature: 17 C; Sprayed off plot ends in WW/2022 only
https://rothamstedfarm.farmos.net/log/424,2020-05-18 00:00:00,"Spraying: Samurai, Buffalo elite in SAWYERS 1",,SAWYERS 1,JD5620;Micron shrouded plot end sprayer,Pesticide Application,0:15:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,7,WSW,17 C,Sunny,Sprayed off plot ends in WS/2055 only,Wind: 7 mph WSW; Weather: Sunny; Temperature: 17 C; Sprayed off plot ends in WS/2055 only
https://rothamstedfarm.farmos.net/log/425,2020-05-19 00:00:00,"Spraying: Samurai, Buffalo elite in RRES LSRE Site",,RRES LSRE Site,JD5620;Micron shrouded plot end sprayer,Pesticide Application,4:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,3,SW,14 C,Sunny,Sprayed off plots ends on LSRE (CS/790) on all plots,Wind: 3 mph SW; Weather: Sunny; Temperature: 14 C; Sprayed off plots ends on LSRE (CS/790) on all plots
https://rothamstedfarm.farmos.net/log/426,2020-05-19 00:00:00,"Spraying: Samurai, Buffalo elite in FOSTERS",,FOSTERS,JD5620;Micron shrouded plot end sprayer,Pesticide Application,2:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,4,SW,18 C,Sunny,Sprayed off plot ends in CS/738 only,Wind: 4 mph SW; Weather: Sunny; Temperature: 18 C; Sprayed off plot ends in CS/738 only
https://rothamstedfarm.farmos.net/log/427,2020-05-20 00:00:00,"Spraying: Samurai, Buffalo elite in MEADOW",,MEADOW,JD5620;Micron shrouded plot end sprayer,Pesticide Application,0:30:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,3,SW,15 C,Sunny,Sprayed off plot ends in WW/2016,Wind: 3 mph SW; Weather: Sunny; Temperature: 15 C; Sprayed off plot ends in WW/2016
https://rothamstedfarm.farmos.net/log/428,2020-05-20 00:00:00,"Spraying: Samurai, Buffalo elite in OSIER",,OSIER,JD5620;Micron shrouded plot end sprayer,Pesticide Application,1:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,3,SW,15 C,Sunny,"Sprayed off plot ends in WW/2026, WW/2035 and WW/2046","Wind: 3 mph SW; Weather: Sunny; Temperature: 15 C; Sprayed off plot ends in WW/2026, WW/2035 and WW/2046"
https://rothamstedfarm.farmos.net/log/429,2020-05-20 00:00:00,"Spraying: Samurai, Buffalo elite in SAWYERS 1",,SAWYERS 1,JD5620;Micron shrouded plot end sprayer,Pesticide Application,1:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,5,SW,24 C,Sunny,Sprayed off plot ends in CS/10 only,Wind: 5 mph SW; Weather: Sunny; Temperature: 24 C; Sprayed off plot ends in CS/10 only
https://rothamstedfarm.farmos.net/log/430,2020-05-20 00:00:00,"Spraying: Samurai, Buffalo elite in SAWYERS 1",SAWYERS 1,CS-715 Oat plots;CS-715 Wheat Plots,JD5620;Micron shrouded plot end sprayer,Pesticide Application,1:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,5,SW,24 C,Sunny,Sprayed off plot ends in CS/715 only,Wind: 5 mph SW; Weather: Sunny; Temperature: 24 C; Sprayed off plot ends in CS/715 only
https://rothamstedfarm.farmos.net/log/431,2020-05-20 00:00:00,"Spraying: Samurai, Buffalo elite in MEADOW",MEADOW,2020/R/WW/2018;2020/R/WW/2029;2020/R/WW/2032,JD5620;Micron shrouded plot end sprayer,Pesticide Application,2:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,4,SW,24 C,Sunny,"Plot ends in main 3m wide spray paths sprayed off in WW/2018, WW/2029 and WW/2032. Narrow 70cm paths not sprayed off as plants were too advanced. These paths will be topped before harvest.","Wind: 4 mph SW; Weather: Sunny; Temperature: 24 C; Plot ends in main 3m wide spray paths sprayed off in WW/2018, WW/2029 and WW/2032. Narrow 70cm paths not sprayed off as plants were too advanced. These paths will be topped before harvest."
https://rothamstedfarm.farmos.net/log/432,2020-05-20 00:00:00,"Spraying: Samurai, Buffalo elite in OSIER",OSIER,2020/R/WW/2017;2020/R/WW/2045,JD5620;Micron shrouded plot end sprayer,Pesticide Application,1:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,4,SW,24 C,Sunny,Plot ends in main 3m wide spray paths sprayed off in WW/2017 and WW/2045. Narrow 70cm paths not sprayed off as plants were too advanced. These paths will be topped before harvest.  #plotends,Wind: 4 mph SW; Weather: Sunny; Temperature: 24 C; Plot ends in main 3m wide spray paths sprayed off in WW/2017 and WW/2045. Narrow 70cm paths not sprayed off as plants were too advanced. These paths will be topped before harvest.  #plotends
https://rothamstedfarm.farmos.net/log/435,2020-03-16 00:00:00,"Spraying: Samurai, Buffalo elite in RRES LSRE Site",,RRES LSRE Site,NH T6030;Knight 24m Sprayer,Pesticide Application,1:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,200 liters,1.15,hectares,Spraying,,,,,4,NW,10 C,Cloudy,Spraying off cover crops before plots are either ploughed or direct drilled. Plots sprayed: 4/5/7/9/11/12/15/16/18/20/28/31/35/37/40/42/48/52/53/54,Wind: 4 mph NW; Weather: Cloudy; Temperature: 10 C; Spraying off cover crops before plots are either ploughed or direct drilled. Plots sprayed: 4/5/7/9/11/12/15/16/18/20/28/31/35/37/40/42/48/52/53/54
https://rothamstedfarm.farmos.net/log/436,2020-03-16 00:00:00,"Spraying: Samurai, Buffalo elite in RRES LSRE Site",,RRES LSRE Site,NH T6030;Knight 24m Sprayer,Pesticide Application,1:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,200 liters,0.69,hectares,Spraying,,,,,4,NW,10 C,Cloudy,Sprayed inversion wheat plots to kill blackgrass that had emerged over winter. Plots Sprayed: 1/6/10/13/14/17/24/32/39/41/51/55,Wind: 4 mph NW; Weather: Cloudy; Temperature: 10 C; Sprayed inversion wheat plots to kill blackgrass that had emerged over winter. Plots Sprayed: 1/6/10/13/14/17/24/32/39/41/51/55
https://rothamstedfarm.farmos.net/log/438,2020-06-01 00:00:00,"Spraying plot ends: Samurai, Buffalo elite in BROADBALK",,BROADBALK,JD5620;Micron shrouded plot end sprayer,Pesticide Application,1:30:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,6,East,24 C,Sunny,Sprayed off plot ends of all sections except section 8. Heading on Trimble GPS screen 17.69’,Wind: 6 mph East North East; Weather: Sunny; Temperature: 24 C; Sprayed off plot ends of all sections except section 8. Heading on Trimble GPS screen 17.69’
https://rothamstedfarm.farmos.net/log/439,2020-05-05 00:00:00,"Spraying: Samurai, Buffalo elite in BYLANDS",,BYLANDS,JD5620;Micron shrouded plot end sprayer,Pesticide Application,0:30:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,3,SW,15 C,Sunny,Sprayed off plot ends in WW/2014,Wind: 3 mph SW; Weather: Sunny; Temperature: 15 C; Sprayed off plot ends in WW/2014
https://rothamstedfarm.farmos.net/log/440,2020-04-16 00:00:00,Fertiliser application: 296 kg/ha DoubleTop into DRAPERS,,DRAPERS;2020/R/RS/2003;2020/R/RS/2010,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,1:00:00,220 : DoubleTop,DoubleTop @ 296 kg/ha,,,,Fertiliser,,,,,,,,,296 kg/ha Double Top gives 80 Kg/ha N - Treated whole field including oat strips in RS/2003,296 kg/ha Double Top gives 80 Kg/ha N - Treated whole field including oat strips in RS/2003
https://rothamstedfarm.farmos.net/log/443,2020-06-05 00:00:00,"Spraying: Samurai, Buffalo elite in Stackyard Woburn",,Stackyard Woburn,JD5620;Micron shrouded plot end sprayer,Pesticide Application,1:00:00,365 : Samurai (16238);366 : Buffalo elite,Samurai @ 3 l/ha;Buffalo elite @ 1 l/ha,100 liters,0.01,hectares,Spraying,,,,,7,WNW,10 C,Cloudy,Sprayed off plot ends in WW/2001 only,Wind: 7 mph WNW; Weather: Cloudy; Temperature: 10 C; Sprayed off plot ends in WW/2001 only
https://rothamstedfarm.farmos.net/log/444,2020-06-08 00:00:00,Fertiliser application: 145 kg/ha Nitram into GREAT KNOTT 1,,GREAT KNOTT 1,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,1:00:00,145 : Nitram,Nitram @ 145 kg/ha,,,,Fertiliser,,,,,,,,,145 Kg/ha Nitram gives 50 Kg/ha N,145 Kg/ha Nitram gives 50 Kg/ha N
https://rothamstedfarm.farmos.net/log/445,2020-06-08 00:00:00,Fertiliser application: 145 kg/ha Nitram into DELAFIELD,,DELAFIELD,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 145 kg/ha,,,,Fertiliser,,,,,,,,,145 Kg/ha Nitram gives 50 Kg/ha N,145 Kg/ha Nitram gives 50 Kg/ha N
https://rothamstedfarm.farmos.net/log/446,2020-06-09 00:00:00,Fertiliser application: 145 kg/ha Nitram into BLACKHORSE,,BLACKHORSE,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,2:00:00,145 : Nitram,Nitram @ 145 kg/ha,,,,Fertiliser,,,,,,,,,145 Kg/ha Nitram gives 50 Kg/ha N,145 Kg/ha Nitram gives 50 Kg/ha N
https://rothamstedfarm.farmos.net/log/447,2020-06-09 00:00:00,Fertiliser application: 145 kg/ha Nitram into SCOUT,,SCOUT,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 145 kg/ha,,,,Fertiliser,,,,,,,,,145 Kg/ha Nitram gives 50 Kg/ha N,145 Kg/ha Nitram gives 50 Kg/ha N
https://rothamstedfarm.farmos.net/log/448,2020-06-09 00:00:00,Fertiliser application: 145 kg/ha Nitram into WEBBS,,WEBBS,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 145 kg/ha,,,,Fertiliser,,,,,,,,,145 Kg/ha Nitram gives 50 Kg/ha N,145 Kg/ha Nitram gives 50 Kg/ha N
https://rothamstedfarm.farmos.net/log/463,2020-06-08 00:00:00,Fertiliser application: 139 kg/ha Nitram into BROADBALK,BROADBALK,Section 0,JD6930;Cascade Spreader,Fertiliser Application;Treatment,0:00:00,145 : Nitram,Nitram @ 139 kg/ha,,,,Fertiliser,,,,,,,,,Treatments,Treatments
https://rothamstedfarm.farmos.net/log/464,2020-06-09 00:00:00,Fertiliser application: 145 kg/ha Nitram into DRAPERS,,DRAPERS;2020/R/RS/2003;2020/R/RS/2010,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,1:00:00,145 : Nitram,Nitram @ 145 kg/ha,,,,Fertiliser,,,,,,,,,145 Kg/ha Nitram gives 50 Kg/ha N. Applied to whole field including oat strips in reserve site.,145 Kg/ha Nitram gives 50 Kg/ha N. Applied to whole field including oat strips in reserve site.
https://rothamstedfarm.farmos.net/log/465,2020-05-26 00:00:00,Spraying: Lentyma XE in GREAT KNOTT 2,,GREAT KNOTT 2,NH T6030;Knight 24m Sprayer,Pesticide Application,1:00:00,375 : Lentyma XE (19301),Lentyma XE @ 1.0 l/ha,,4.75,hectares,Spraying,,,,,2.5,N/W,18 C,Sun,,Wind: 2.5 mph N/W; Weather: Sun; Temperature: 18 C
https://rothamstedfarm.farmos.net/log/467,2020-05-26 00:00:00,Spraying: Lentyma XE in GREAT KNOTT 3,,GREAT KNOTT 3,NH T6030;Knight 24m Sprayer,Pesticide Application,1:00:00,375 : Lentyma XE (19301),Lentyma XE @ 1.0 l/ha,,5.01,hectares,Spraying,,,,,2.5,N/W,18 C,Sun,,Wind: 2.5 mph N/W; Weather: Sun; Temperature: 18 C
https://rothamstedfarm.farmos.net/log/468,2020-06-09 00:00:00,Fertiliser application: 145 kg/ha Nitram into GEESCROFT,,GEESCROFT,JD6145R;Kverneland Twin disc Fertiliser Spreader,Fertiliser Application,0:30:00,145 : Nitram,Nitram @ 145 kg/ha,,,,Fertiliser,,,,,,,,,145 Kg/ha Nitram gives 50 Kg/ha N,145 Kg/ha Nitram gives 50 Kg/ha N
https://rothamstedfarm.farmos.net/log/470,2020-06-08 00:00:00,Fertiliser application: 580 kg/ha Nitram into HOOS FIELD,HOOS FIELD,2020/R/EX/4,JD6930;Cascade Spreader,Fertiliser Application;Treatment,0:00:00,145 : Nitram,Nitram @ 580 kg/ha,,,,Fertiliser,,,,,,,,,Fertilised: W Wheat. N2 Treatments,Fertilised: W Wheat; N2 Treatments
https://rothamstedfarm.farmos.net/log/472,2020-06-08 00:00:00,Fertiliser application: 290 kg/ha Nitram into HOOS FIELD,HOOS FIELD,2020/R/RS/9,JD6930;Cascade Spreader,Fertiliser Application,0:00:00,145 : Nitram,Nitram @ 290 kg/ha,,,,Fertiliser,,,,,,,,,Fertilised: W Wheat,Fertilised: W Wheat
